rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1682468242429924601,,77933,,1682468242,427096287,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242461737433,,77934,,1682468242,460283883,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242498634407,,77935,,1682468242,493776731,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242528739735,,77936,,1682468242,527059016,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242563672660,,77937,,1682468242,560378358,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242596133018,,77938,,1682468242,593842949,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242630409904,,77939,,1682468242,626996241,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242661381257,,77940,,1682468242,660258974,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242695202523,,77941,,1682468242,693778926,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242728976621,,77942,,1682468242,727110716,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242762591837,,77943,,1682468242,760616971,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242795393766,,77944,,1682468242,793878233,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242832090035,,77945,,1682468242,827002277,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242862130147,,77946,,1682468242,860531668,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242897042399,,77947,,1682468242,893873730,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242930468750,,77948,,1682468242,927145391,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242962119372,,77949,,1682468242,960321404,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468242998157683,,77950,,1682468242,993844459,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243028678183,,77951,,1682468243,27021656,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243061074796,,77952,,1682468243,60199268,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243095002624,,77953,,1682468243,93708084,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243131402857,,77954,,1682468243,127145539,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243162853926,,77955,,1682468243,160633778,"""joystick""","[0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243198106821,,77956,,1682468243,196540535,"""joystick""","[0.0, 0.0, -1.0, 0.0, -0.2062135636806488, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243232193818,,77957,,1682468243,229945990,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243261659429,,77958,,1682468243,260308409,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243297053638,,77959,,1682468243,293891561,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243329574828,,77960,,1682468243,327200631,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243362265076,,77961,,1682468243,360436772,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243440078645,,77962,,1682468243,436770711,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243442077063,,77963,,1682468243,439935700,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243476094715,,77964,,1682468243,472884670,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243509165735,,77965,,1682468243,506460014,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243541974768,,77966,,1682468243,539628474,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243574735800,,77967,,1682468243,572738982,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243606980860,,77968,,1682468243,606039860,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243641013041,,77969,,1682468243,639325537,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243674126493,,77970,,1682468243,673029587,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243706552066,,77971,,1682468243,705963709,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243740173587,,77972,,1682468243,739376363,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243773543969,,77973,,1682468243,772715769,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243807864792,,77974,,1682468243,806146824,"""joystick""","[1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243843361657,,77975,,1682468243,841377319,"""joystick""","[0.9793999791145325, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243886358303,,77976,,1682468243,885090291,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243908617288,,77977,,1682468243,907001946,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243941138863,,77978,,1682468243,939409503,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468243974142394,,77979,,1682468243,972762893,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244012806808,,77980,,1682468244,6949475,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244041517052,,77981,,1682468244,39735596,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244074107619,,77982,,1682468244,73011801,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244108131383,,77983,,1682468244,106209734,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244141123938,,77984,,1682468244,139424243,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244175648187,,77985,,1682468244,173029987,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244209454189,,77986,,1682468244,206241808,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244243273471,,77987,,1682468244,239649438,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244276603245,,77988,,1682468244,272918924,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244310087036,,77989,,1682468244,306320762,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244343400170,,77990,,1682468244,339654216,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244376430197,,77991,,1682468244,372899829,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244410593931,,77992,,1682468244,406356292,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244442521068,,77993,,1682468244,439689138,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244474415693,,77994,,1682468244,472853343,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244509951055,,77995,,1682468244,506260845,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244542982458,,77996,,1682468244,539863645,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244574903547,,77997,,1682468244,572942665,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244606921821,,77998,,1682468244,606066581,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244640881712,,77999,,1682468244,639402371,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244674497377,,78000,,1682468244,672917203,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244707853903,,78001,,1682468244,706174176,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244741776962,,78002,,1682468244,739578670,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244774725133,,78003,,1682468244,773211487,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244808419774,,78004,,1682468244,806093545,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244840638658,,78005,,1682468244,839353750,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244874010032,,78006,,1682468244,872725220,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244911106944,,78007,,1682468244,906219444,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244942788287,,78008,,1682468244,939625154,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468244977023349,,78009,,1682468244,973053681,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245009560668,,78010,,1682468245,6318366,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245041890016,,78011,,1682468245,39665644,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245074827563,,78012,,1682468245,72999674,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245110024874,,78013,,1682468245,106216423,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245142195981,,78014,,1682468245,139698934,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245202806834,,78015,,1682468245,201310628,"""joystick""","[-0.39176610112190247, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245208174019,,78016,,1682468245,206567476,"""joystick""","[-0.443342387676239, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245241951765,,78017,,1682468245,240898059,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245278022619,,78018,,1682468245,273059150,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245311028710,,78019,,1682468245,306875585,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245341825117,,78020,,1682468245,339819275,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245376039603,,78021,,1682468245,373022712,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245410701677,,78022,,1682468245,406312261,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245443347349,,78023,,1682468245,439624979,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245476581858,,78024,,1682468245,472909760,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245509817999,,78025,,1682468245,506255854,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245543714946,,78026,,1682468245,539810814,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245574962205,,78027,,1682468245,572958603,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245607380066,,78028,,1682468245,606122647,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245642229054,,78029,,1682468245,639786824,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245676489012,,78030,,1682468245,674240416,"""joystick""","[-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245717801547,,78031,,1682468245,716388318,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245742385033,,78032,,1682468245,739617456,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245777542952,,78033,,1682468245,773324258,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245810669236,,78034,,1682468245,808011068,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245843400316,,78035,,1682468245,839623290,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245874661911,,78036,,1682468245,872811687,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245910176537,,78037,,1682468245,906383575,"""joystick""","[0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245981819426,,78038,,1682468245,977601212,"""joystick""","[-1.0, 0.02059999480843544, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468245986449772,,78039,,1682468245,985134176,"""joystick""","[-1.0, 0.02059999480843544, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468246021584906,,78040,,1682468246,18371917,"""joystick""","[-1.0, 0.02059999480843544, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468246050560721,,78041,,1682468246,48148731,"""joystick""","[-1.0, 0.02059999480843544, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682468246096374768,,78042,,1682468246,93938234,"""joystick""","[-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246115311323,,78043,,1682468246,113755725,"""joystick""","[-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246150134359,,78044,,1682468246,147224828,"""joystick""","[-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246188203919,,78045,,1682468246,185390966,"""joystick""","[0.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246218703332,,78046,,1682468246,214230171,"""joystick""","[0.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246251330219,,78047,,1682468246,247140453,"""joystick""","[0.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246283843858,,78048,,1682468246,280702261,"""joystick""","[0.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246317882342,,78049,,1682468246,313861986,"""joystick""","[0.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246349168289,,78050,,1682468246,347043950,"""joystick""","[0.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246383071957,,78051,,1682468246,380478909,"""joystick""","[0.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246416195201,,78052,,1682468246,413848331,"""joystick""","[0.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1682468246448699303,,78053,,1682468246,447041208,"""joystick""","[0.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
